clip_id,AU01_r_mean,AU01_r_std,AU01_r_q95,AU02_r_mean,AU02_r_std,AU02_r_q95,AU04_r_mean,AU04_r_std,AU04_r_q95,AU05_r_mean,AU05_r_std,AU05_r_q95,AU06_r_mean,AU06_r_std,AU06_r_q95,AU07_r_mean,AU07_r_std,AU07_r_q95,AU09_r_mean,AU09_r_std,AU09_r_q95,AU12_r_mean,AU12_r_std,AU12_r_q95,label,source_id
Pol2_S125,0.40141065830720996,0.6758162202358285,1.5649999999999946,0.3538836642284918,0.7476292500956417,2.3703703703703702,-0.07516911400758952,0.3927142941331981,0.6736842105263159,0.425914315569488,1.1486923223105916,2.4199999999999933,0.05966739280590828,0.5373899304523728,1.0771186440677962,-0.05838184803702041,0.5017439462290054,0.6952380952380952,0.40328231606122067,0.7262399769012509,2.0647058823529387,0.41270120812933675,0.6151472228925746,1.8438202247191007,1,Pol2
Pol2_S126,0.7256313131313132,1.1159719580492782,3.1699999999999995,0.6090534979423867,1.3546753171597306,4.34074074074074,0.580648591174907,0.6593975652992066,1.7905263157894735,0.5191919191919192,1.2019739142159351,3.313333333333331,-0.12865947611710327,0.43617884573512417,0.5601694915254236,-0.261038961038961,0.5274462339018601,0.6176190476190474,0.7599524658348188,1.6938491177003123,3.705882352941173,0.019180569742367485,0.4527658640323477,1.0337078651685392,0,Pol2
Pol2_S20,0.38035714285714284,0.6498721638638475,1.4,0.45421245421245415,1.0347834886137934,3.185185185185185,0.0305378831694621,0.3966807649598695,0.7736842105263158,0.5091575091575092,1.1504810151728855,3.0666666666666664,0.3067610355745949,0.43760557935045663,1.0169491525423728,0.07566718995290428,0.4005013553358158,0.7190476190476192,0.6011635423400129,1.0511633656132602,3.1470588235294117,0.5748857883689344,0.4786811773611516,1.2752808988764044,1,Pol2
Pol2_S21,0.26783489096573204,0.4438416111393974,1.3,0.25556709357332413,0.4819389296338657,1.296296296296296,-0.0020659124446630725,0.39258299910855105,0.6947368421052632,0.27808930425752854,0.5671269738778318,1.4666666666666668,0.09662600982100426,0.3867988343165238,0.771186440677966,0.09810117193294766,0.3689442020519065,0.6142857142857143,0.4410848451530144,0.7870755929282708,2.176470588235294,0.08474220308726241,0.46654998380573964,1.0337078651685392,1,Pol2
Pol2_S30,0.11239669421487603,0.19660858871282144,0.475,0.2583409856137129,0.5503555572237907,1.6666666666666665,-0.3503262287951283,0.14182052786760496,-0.0736842105263158,0.325068870523416,0.8297509777229188,1.4666666666666668,-0.5596722230004203,0.14802797635820777,-0.25423728813559326,-0.7841794569067295,0.1473964205489395,-0.45714285714285713,0.1871657754010695,0.3063156809966674,0.7647058823529411,-0.2346550283220355,0.08408456679104351,-0.06741573033707865,1,Pol2
Pol2_S35,0.4604838709677419,0.7941164425117102,2.3793749999999996,0.6890681003584229,1.4066780780928123,4.27222222222222,0.17724957555178267,0.4646856766636739,1.0352631578947364,0.6084229390681004,1.4652163940855074,3.8899999999999975,0.13591215600510295,0.5278122466352694,1.0538135593220337,-0.07963389656938039,0.46883058875950656,0.6142857142857143,0.33364958886780516,0.6288350696876119,1.8823529411764706,0.32955781080101487,0.5871520116024467,1.4544943820224718,0,Pol2
Pol2_S4,0.24573063380281687,0.4567356796577079,1.0031249999999978,0.42540427751695353,1.1293768528275132,3.3777777777777622,-0.07679762787249816,0.4215986579158907,0.7789473684210526,0.5107981220657277,1.163490877285969,3.1899999999999977,0.13702554308904272,0.5164449600770794,1.0516949152542356,-0.1360831656606304,0.49291376009033544,0.7099999999999991,0.5679370339685169,1.1515771198315077,3.520588235294115,0.2971197974363032,0.6392408727907329,1.8544943820224669,1,Pol2
Pol2_S42,0.5229433272394881,0.9310512626821486,2.6837499999999994,0.5764100480736678,1.3826287481042354,3.3999999999999897,0.2806119503511979,0.5853221900431318,1.5473684210526315,0.6045094454600853,1.4862070974429453,3.8666666666666667,0.1518142100207604,0.47878477714998297,0.9381355932203383,0.02964220423086972,0.4954520320870009,0.6904761904761906,0.508871921712012,1.5353099004510282,2.27647058823529,0.19460591993098209,0.47202499909682444,1.0191011235955048,1,Pol2
Pol2_S43,0.20788934426229505,0.3468579478709107,0.8374999999999999,0.326047358834244,0.6791612086004061,1.8388888888888857,0.6530629853321828,0.6798413683713994,1.6510526315789469,0.4032786885245902,0.9409313893426233,2.5833333333333295,-0.2745207001944985,0.3435875080374225,0.28813559322033905,-0.30655737704918024,0.48898756143948846,0.41714285714285665,0.2733847637415622,0.4596394109151571,1.1735294117647053,-0.11070178670104992,0.2232408997883123,0.3365168539325842,1,Pol2
Pol2_S49,0.30959821428571427,0.5768251225430054,1.653125,0.11111111111111112,0.16503125802163968,0.45370370370370366,-0.06447368421052634,0.22222122191218383,0.2026315789473684,0.3107142857142858,0.6709290149827649,2.0,-0.16979418886198547,0.2594482118767399,0.1398305084745763,0.12244897959183677,0.18085829015526045,0.36785714285714294,0.14285714285714285,0.22874774128313954,0.6029411764705882,-0.12841091492776888,0.23990427389790242,0.396067415730337,0,Pol2
Pol2_S52,0.2839430894308943,0.4550363184408603,1.252499999999999,0.5092843521027803,1.1266444121366848,2.948148148148147,-0.07773498787619457,0.4636768191804439,0.8210526315789474,0.6534778681120145,1.5230934001639496,4.506666666666665,-0.3336778283037068,0.3581564071534585,0.29322033898305067,-0.6377726158213962,0.3380621854773108,0.06190476190476185,0.5978000956480153,1.2092393074608332,3.4705882352941075,-0.08297554885661217,0.25382561360762534,0.4674157303370783,1,Pol2
Pol2_S54,0.47355855855855855,0.8831158269462578,2.5824999999999987,0.6822155488822156,1.4384246374077103,4.1703703703703665,0.19176861071597912,0.5730336595621707,1.3642105263157884,0.45561561561561564,1.076044626445895,2.8199999999999967,0.016445258818140164,0.5307950336919871,1.11864406779661,-0.128022308022308,0.4815662956067692,0.5299999999999997,0.35230524642289346,0.7403117612521732,1.8823529411764706,0.14066201032493167,0.5301327614067511,1.2842696629213477,1,Pol2
Pol2_S81,0.20217013888888888,0.3395780040731882,0.9318749999999998,0.356738683127572,0.7230833366838437,2.099999999999999,-0.04130116959064329,0.40730801567426417,0.7952631578947366,0.3212962962962963,0.6233804017370067,1.646666666666666,0.4157250470809793,0.4646483291903209,1.0241525423728812,0.32714947089947094,0.4227532999506475,0.8114285714285713,0.4824346405228758,0.9197893929901362,2.5882352941176467,0.23103932584269662,0.4585116147465692,1.192696629213482,1,Pol2
Pol2_S9,0.31505681818181813,0.4930849372626149,1.2912499999999998,0.2748316498316498,0.5145723950282892,1.4925925925925918,0.6214114832535885,0.5432518873255582,1.6547368421052624,0.3303030303030303,0.6996374971538204,2.016666666666664,-0.150808936825886,0.34475927875124185,0.49279661016949067,-0.08766233766233761,0.516809794740439,0.57047619047619,0.28141711229946526,0.5292576489401437,1.5852941176470574,-0.10406026557711953,0.2439260164933379,0.47528089887640435,0,Pol2
Pol2_S90,0.30487288135593216,0.4971957063337979,1.4049999999999994,0.49278091650973005,1.1728615571844438,3.1999999999999944,-0.10121914956883735,0.36591928757965136,0.6315789473684211,0.24708097928436912,0.5072883736460055,1.3199999999999972,0.516039452264675,0.40600095621857446,1.1593220338983048,0.14065106268496103,0.34862239031521836,0.6247619047619047,0.4154204054503157,0.7654294754274835,2.4705882352941173,0.5169808925284073,0.6876761958333686,1.8426966292134819,0,Pol2
Pol2_S91,0.2770833333333333,0.4694581712491248,1.3818749999999995,0.8580246913580246,1.6699110392844432,5.15185185185185,-0.0035087719298245723,0.3215850301098013,0.6315789473684211,0.3075555555555555,0.6511293082694842,1.3699999999999988,0.07757062146892654,0.4142748516641538,0.8266949152542371,0.15980952380952385,0.3142917574014438,0.5619047619047619,0.7078431372549019,1.3013368011186555,3.405882352941158,0.40389513108614233,0.5583982610396065,1.5578651685393252,0,Pol2
